名称,大类,中类,经度,纬度,省份,城市,区域
宁怡社区,商务住宅,住宅区,114.575766,30.665332000000003,湖北省,武汉市,新洲区
半山逸品,商务住宅,住宅区,114.579626,30.678624000000003,湖北省,武汉市,新洲区
天琴湾五期,商务住宅,住宅区,114.574669,30.6788,湖北省,武汉市,新洲区
尚硕装饰,商务住宅,住宅区,114.581295,30.684282,湖北省,武汉市,新洲区
德雅国际城港龙湾,商务住宅,住宅区,114.577656,30.679272,湖北省,武汉市,新洲区
CITY ON曦地港,商务住宅,住宅区,114.58075,30.682299,湖北省,武汉市,新洲区
湖景雅苑,商务住宅,住宅区,114.577072,30.680096,湖北省,武汉市,新洲区
省道德雅国际城,商务住宅,住宅区,114.57768,30.679257,湖北省,武汉市,新洲区
金色港湾,商务住宅,住宅区,114.579242,30.680841,湖北省,武汉市,新洲区
天琴湾,商务住宅,住宅区,114.573351,30.678594,湖北省,武汉市,新洲区
阳光新港中央花园城,商务住宅,住宅区,114.571389,30.691603,湖北省,武汉市,新洲区
新大陆广场,商务住宅,住宅区,114.571636,30.694969,湖北省,武汉市,新洲区
阳光·新港,商务住宅,住宅区,114.569821,30.689123,湖北省,武汉市,新洲区
常阳·东骏城,商务住宅,住宅区,114.574692,30.688025,湖北省,武汉市,新洲区
红岭新村,商务住宅,住宅区,114.574956,30.693742,湖北省,武汉市,新洲区
红岭小区西区,商务住宅,住宅区,114.57381,30.693991,湖北省,武汉市,新洲区
红岭小区,商务住宅,住宅区,114.573865,30.694464,湖北省,武汉市,新洲区
红岭小区,商务住宅,住宅区,114.573819,30.694068,湖北省,武汉市,新洲区
阳光新港中央花园城C区,商务住宅,住宅区,114.570169,30.689567,湖北省,武汉市,新洲区
阳光新港中央花园城E区,商务住宅,住宅区,114.570928,30.688139,湖北省,武汉市,新洲区
保利·圆梦城九区,商务住宅,住宅区,114.580245,30.697779,湖北省,武汉市,新洲区
保利·圆梦城六区,商务住宅,住宅区,114.578492,30.695594,湖北省,武汉市,新洲区
佳阳大都府,商务住宅,住宅区,114.576218,30.697408,湖北省,武汉市,新洲区
保利·圆梦城十区,商务住宅,住宅区,114.581375,30.698337,湖北省,武汉市,新洲区
枫桦雅园,商务住宅,住宅区,114.578662,30.700404,湖北省,武汉市,新洲区
瀚华天地,商务住宅,住宅区,114.571243,30.695107,湖北省,武汉市,新洲区
欣隆·湖滨半岛,商务住宅,住宅区,114.570654,30.698586,湖北省,武汉市,新洲区
泊湖澜岸,商务住宅,住宅区,114.571497,30.695731,湖北省,武汉市,新洲区
佳阳·国际,商务住宅,住宅区,114.570265,30.70441,湖北省,武汉市,新洲区
新澳·城市印象,商务住宅,住宅区,114.568131,30.704509,湖北省,武汉市,新洲区
长江·御龙新城,商务住宅,住宅区,114.572513,30.702911,湖北省,武汉市,新洲区
花园社区,商务住宅,住宅区,114.582677,30.709076,湖北省,武汉市,新洲区
风荷园,商务住宅,住宅区,114.579045,30.704826,湖北省,武汉市,新洲区
文腾·藏珑苑,商务住宅,住宅区,114.578467,30.703443,湖北省,武汉市,新洲区
武汉SOHO,商务住宅,住宅区,114.571441,30.727035,湖北省,武汉市,新洲区
新业小区,商务住宅,住宅区,114.578142,30.728011,湖北省,武汉市,新洲区
中建·壹品新城,商务住宅,住宅区,114.583409,30.727063,湖北省,武汉市,新洲区
中阳集团余集新村还建楼,商务住宅,住宅区,114.579759,30.727127,湖北省,武汉市,新洲区
电建南国·洺悦华府,商务住宅,住宅区,114.580327,30.730585,湖北省,武汉市,新洲区
华发未来城,商务住宅,住宅区,114.582522,30.728502,湖北省,武汉市,新洲区
JD亚洲一号,商务住宅,住宅区,114.578593,30.735348,湖北省,武汉市,新洲区
江林国际,商务住宅,住宅区,114.573593,30.730654,湖北省,武汉市,新洲区
新力金沙湾,商务住宅,住宅区,114.553556,30.705134,湖北省,武汉市,新洲区
长河港湾,商务住宅,住宅区,114.530055,30.713425,湖北省,武汉市,新洲区
山河新村,商务住宅,住宅区,114.537324,30.717758,湖北省,武汉市,新洲区
翠竹园,商务住宅,住宅区,114.524528,30.709659,湖北省,武汉市,新洲区
港逸豪园·南园1期,商务住宅,住宅区,114.520347,30.709086,湖北省,武汉市,新洲区
成缺楼,商务住宅,住宅区,114.529266,30.713975,湖北省,武汉市,新洲区
商桥湾,商务住宅,住宅区,114.674075,30.793441,湖北省,武汉市,新洲区
施正桥湾,商务住宅,住宅区,114.678122,30.800534000000003,湖北省,武汉市,新洲区
邱桥湾,商务住宅,住宅区,114.666116,30.797824,湖北省,武汉市,新洲区
洲上村余新太塆,商务住宅,住宅区,114.67163,30.797331,湖北省,武汉市,新洲区
明峰嘉园,商务住宅,住宅区,114.606746,30.831044,湖北省,武汉市,新洲区
武滨路小区,商务住宅,住宅区,114.602653,30.834167,湖北省,武汉市,新洲区
刘先村刘先大塆,商务住宅,住宅区,114.674227,30.87704,湖北省,武汉市,新洲区
泰和楼,商务住宅,住宅区,114.674809,30.872749,湖北省,武汉市,新洲区
刘先村西张塆,商务住宅,住宅区,114.679406,30.879687,湖北省,武汉市,新洲区
北辰蔚蓝城市,商务住宅,住宅区,114.267422,30.757905,湖北省,武汉市,黄陂区
天纵御景湾,商务住宅,住宅区,114.265305,30.757255,湖北省,武汉市,黄陂区
天纵云湖湾,商务住宅,住宅区,114.270305,30.755175,湖北省,武汉市,黄陂区
中南拂晓城,商务住宅,住宅区,114.271542,30.760291,湖北省,武汉市,黄陂区
金辉优步湖畔,商务住宅,住宅区,114.283143,30.757784,湖北省,武汉市,黄陂区
南德缦和美域,商务住宅,住宅区,114.275824,30.754727,湖北省,武汉市,黄陂区
优步湖畔,商务住宅,住宅区,114.283139,30.757777,湖北省,武汉市,黄陂区
融侨·方圆,商务住宅,住宅区,114.28073,30.758075,湖北省,武汉市,黄陂区
中建壹品澜郡,商务住宅,住宅区,114.280473,30.756101,湖北省,武汉市,黄陂区
联发云璟,商务住宅,住宅区,114.274218,30.753689,湖北省,武汉市,黄陂区
诺德逸园,商务住宅,住宅区,114.282665,30.754713,湖北省,武汉市,黄陂区
交投合盛嘉园,商务住宅,住宅区,114.282059,30.761552,湖北省,武汉市,黄陂区
北辰蔚蓝城市.樾东方,商务住宅,住宅区,114.267692,30.765284,湖北省,武汉市,黄陂区
宏棉雅园,商务住宅,住宅区,114.302522,30.799169,湖北省,武汉市,黄陂区
天河街河仙园,商务住宅,住宅区,114.215559,30.814394,湖北省,武汉市,黄陂区
三里桥银湖苑社区,商务住宅,住宅区,114.41847,30.784051,湖北省,武汉市,黄陂区
银湖小区,商务住宅,住宅区,114.419445,30.781767,湖北省,武汉市,黄陂区
耀生社区,商务住宅,住宅区,114.395716,30.86957,湖北省,武汉市,黄陂区
水木兰亭,商务住宅,住宅区,114.392876,30.869766,湖北省,武汉市,黄陂区
天熙楚世家,商务住宅,住宅区,114.392835,30.870713,湖北省,武汉市,黄陂区
友福花园,商务住宅,住宅区,114.392973,30.869364,湖北省,武汉市,黄陂区
武汉甘露山文创城,商务住宅,住宅区,114.407191,30.884269,湖北省,武汉市,黄陂区
武汉孔雀城壹滨江,商务住宅,住宅区,114.372989,30.85959,湖北省,武汉市,黄陂区
宝塔社区,商务住宅,住宅区,114.364707,30.858873000000003,湖北省,武汉市,黄陂区
金龙·四季阳光,商务住宅,住宅区,114.360789,30.872042,湖北省,武汉市,黄陂区
黄陂春天,商务住宅,住宅区,114.361185,30.870734,湖北省,武汉市,黄陂区
中梁首府,商务住宅,住宅区,114.359837,30.869288,湖北省,武汉市,黄陂区
板桥逸景,商务住宅,住宅区,114.357462,30.869925,湖北省,武汉市,黄陂区
新村八里,商务住宅,住宅区,114.359701,30.879492000000003,湖北省,武汉市,黄陂区
江北·第一府西园,商务住宅,住宅区,114.361761,30.878869,湖北省,武汉市,黄陂区
新村彭家田,商务住宅,住宅区,114.360458,30.879258,湖北省,武汉市,黄陂区
周荣公寓,商务住宅,住宅区,114.233123,30.87198,湖北省,武汉市,黄陂区
朝城新都,商务住宅,住宅区,114.234626,30.876294,湖北省,武汉市,黄陂区
华氏印染社区,商务住宅,住宅区,114.229652,30.876539,湖北省,武汉市,黄陂区
照祁湾,商务住宅,住宅区,114.240251,30.877293,湖北省,武汉市,黄陂区
祁家湾社区,商务住宅,住宅区,114.233591,30.88087,湖北省,武汉市,黄陂区
朝前小区,商务住宅,住宅区,114.232082,30.880507,湖北省,武汉市,黄陂区
车站社区,商务住宅,住宅区,114.238425,30.878797,湖北省,武汉市,黄陂区
南德·世家,商务住宅,住宅区,114.233562,30.878245,湖北省,武汉市,黄陂区
广场亮波社区,商务住宅,住宅区,114.232937,30.880844,湖北省,武汉市,黄陂区
湖东塆,商务住宅,住宅区,114.701027,30.744492,湖北省,武汉市,新洲区
汪集镇草架塆,商务住宅,住宅区,114.695392,30.773262,湖北省,武汉市,新洲区
汪集镇陶皮匠塆,商务住宅,住宅区,114.68864,30.773563,湖北省,武汉市,新洲区
中交·香颂,商务住宅,住宅区,114.706958,30.776525,湖北省,武汉市,新洲区
汪集街幸福社区,商务住宅,住宅区,114.705493,30.780883,湖北省,武汉市,新洲区
汪兴花园,商务住宅,住宅区,114.709304,30.779138,湖北省,武汉市,新洲区
荣生小区,商务住宅,住宅区,114.706121,30.777638,湖北省,武汉市,新洲区
祥和世家,商务住宅,住宅区,114.802921,30.826248000000003,湖北省,武汉市,新洲区
新洲福临门社区,商务住宅,住宅区,114.815791,30.825348,湖北省,武汉市,新洲区
常阳新城,商务住宅,住宅区,114.813794,30.826881,湖北省,武汉市,新洲区
新城华府,商务住宅,住宅区,114.809395,30.825387,湖北省,武汉市,新洲区
武汉鸿达大药房连锁有限责任公司东城湾药店,商务住宅,住宅区,114.824404,30.82744,湖北省,武汉市,新洲区
东城尚品,商务住宅,住宅区,114.830743,30.824823,湖北省,武汉市,新洲区
上坤绿城,商务住宅,住宅区,114.81839,30.83434,湖北省,武汉市,新洲区
尚品福城,商务住宅,住宅区,114.81806,30.835707,湖北省,武汉市,新洲区
刘铺湾,商务住宅,住宅区,114.773196,30.82421,湖北省,武汉市,新洲区
朱研子塆,商务住宅,住宅区,114.772479,30.823874,湖北省,武汉市,新洲区
三店街办事处中心戒赌小区,商务住宅,住宅区,114.792849,30.926457,湖北省,武汉市,新洲区
五里还建社区,商务住宅,住宅区,114.358936,30.888786000000003,湖北省,武汉市,黄陂区
合融·清华源,商务住宅,住宅区,114.360847,30.887847,湖北省,武汉市,黄陂区
玫·白兰丽舍东区,商务住宅,住宅区,114.363956,30.897238,湖北省,武汉市,黄陂区
乐府,商务住宅,住宅区,114.359395,30.901256,湖北省,武汉市,黄陂区
玫·白兰丽舍,商务住宅,住宅区,114.362212,30.898699,湖北省,武汉市,黄陂区
南德国际城,商务住宅,住宅区,114.377813,30.886628,湖北省,武汉市,黄陂区
锦绣天地,商务住宅,住宅区,114.382997,30.888254,湖北省,武汉市,黄陂区
木兰俊才公寓,商务住宅,住宅区,114.381536,30.885725,湖北省,武汉市,黄陂区
锦绣天地小区,商务住宅,住宅区,114.382199,30.887854,湖北省,武汉市,黄陂区
定远廉租公租房,商务住宅,住宅区,114.381512,30.885995,湖北省,武汉市,黄陂区
平安雅居,商务住宅,住宅区,114.537732,30.923114,湖北省,武汉市,黄陂区
锦绣花园,商务住宅,住宅区,114.536536,30.921963,湖北省,武汉市,黄陂区
民群社区,商务住宅,住宅区,114.539207,30.924904,湖北省,武汉市,黄陂区
蔡榨公租房,商务住宅,住宅区,114.536476,30.925933,湖北省,武汉市,黄陂区
泡桐新村,商务住宅,住宅区,114.207239,31.070042,湖北省,武汉市,黄陂区
新村居,商务住宅,住宅区,114.207518,31.069043,湖北省,武汉市,黄陂区
泡桐电影院小区,商务住宅,住宅区,114.209068,31.071182,湖北省,武汉市,黄陂区
武汉城建-融创金麟壹号,商务住宅,住宅区,114.145009,30.326443,湖北省,武汉市,江夏区
金岭小区,商务住宅,住宅区,114.147477,30.328147,湖北省,武汉市,江夏区
廖家堡小区,商务住宅,住宅区,114.089438,30.333089,湖北省,武汉市,汉南区
锦绣鑫园,商务住宅,住宅区,114.073364,30.308074,湖北省,武汉市,汉南区
博学佳园,商务住宅,住宅区,114.072828,30.309147000000003,湖北省,武汉市,汉南区
汉南一中教师社区,商务住宅,住宅区,114.074125,30.311274,湖北省,武汉市,汉南区
薇湖水岸,商务住宅,住宅区,114.073686,30.305955,湖北省,武汉市,汉南区
博学·阳光城,商务住宅,住宅区,114.073506,30.310217,湖北省,武汉市,汉南区
银河新城,商务住宅,住宅区,114.062631,30.312724,湖北省,武汉市,汉南区
君悦府,商务住宅,住宅区,114.063084,30.320538000000003,湖北省,武汉市,汉南区
紫阳楚世家,商务住宅,住宅区,114.065858,30.317642,湖北省,武汉市,汉南区
汉南中央城,商务住宅,住宅区,114.068998,30.317523,湖北省,武汉市,汉南区
坛山花园,商务住宅,住宅区,114.063218,30.316409,湖北省,武汉市,汉南区
康居花园,商务住宅,住宅区,114.064681,30.316275,湖北省,武汉市,汉南区
天仪豪庭,商务住宅,住宅区,114.072709,30.31694,湖北省,武汉市,汉南区
汉南天地,商务住宅,住宅区,114.068521,30.314181,湖北省,武汉市,汉南区
新城庭瑞君悦观澜,商务住宅,住宅区,114.062227,30.319693,湖北省,武汉市,汉南区
蓝光雍锦天府,商务住宅,住宅区,114.070452,30.316922,湖北省,武汉市,汉南区
星悦湾,商务住宅,住宅区,114.071088,30.317892,湖北省,武汉市,汉南区
碧桂园凤凰湾,商务住宅,住宅区,114.057978,30.320655,湖北省,武汉市,汉南区
常乐花园,商务住宅,住宅区,113.846524,30.439711,湖北省,武汉市,蔡甸区
永安新城,商务住宅,住宅区,113.943071,30.455484,湖北省,武汉市,蔡甸区
九真明珠,商务住宅,住宅区,113.942624,30.456831,湖北省,武汉市,蔡甸区
四华园,商务住宅,住宅区,113.941649,30.457091,湖北省,武汉市,蔡甸区
永安育才花园,商务住宅,住宅区,113.941409,30.456102,湖北省,武汉市,蔡甸区
锦绣豪园,商务住宅,住宅区,114.138937,30.460889,湖北省,武汉市,蔡甸区
洪山花园,商务住宅,住宅区,114.153988,30.46615,湖北省,武汉市,蔡甸区
枫桦苇岸,商务住宅,住宅区,114.179888,30.45839,湖北省,武汉市,蔡甸区
万家湖社区D区,商务住宅,住宅区,114.175682,30.457835000000003,湖北省,武汉市,蔡甸区
万家湖社区C区,商务住宅,住宅区,114.17404,30.460458,湖北省,武汉市,蔡甸区
万家湖小区,商务住宅,住宅区,114.181292,30.464808,湖北省,武汉市,蔡甸区
君融天湖,商务住宅,住宅区,114.1725,30.46435,湖北省,武汉市,蔡甸区
万家湖社区B区,商务住宅,住宅区,114.174386,30.465149,湖北省,武汉市,蔡甸区
君融天湖,商务住宅,住宅区,114.172358,30.463565,湖北省,武汉市,蔡甸区
汤湖观筑,商务住宅,住宅区,114.172585,30.467182,湖北省,武汉市,蔡甸区
周公7区,商务住宅,住宅区,114.19473,30.471577,湖北省,武汉市,蔡甸区
长寿居,商务住宅,住宅区,114.189774,30.478306,湖北省,武汉市,蔡甸区
金凯公寓,商务住宅,住宅区,114.163058,30.479052000000003,湖北省,武汉市,蔡甸区
金凯公寓2期,商务住宅,住宅区,114.163427,30.478881,湖北省,武汉市,蔡甸区
全力北企业小区,商务住宅,住宅区,114.074973,30.461907,湖北省,武汉市,蔡甸区
观湖园,商务住宅,住宅区,114.089178,30.462993,湖北省,武汉市,蔡甸区
观湖花园,商务住宅,住宅区,114.090853,30.465077,湖北省,武汉市,蔡甸区
东风凤凰城,商务住宅,住宅区,114.093399,30.466438,湖北省,武汉市,蔡甸区
东风凤凰城2期,商务住宅,住宅区,114.091963,30.468159,湖北省,武汉市,蔡甸区
南益·名士公馆,商务住宅,住宅区,114.097995,30.468061,湖北省,武汉市,蔡甸区
越秀·逸境,商务住宅,住宅区,114.097011,30.468784,湖北省,武汉市,蔡甸区
鑫亢龙园,商务住宅,住宅区,114.090459,30.464524,湖北省,武汉市,蔡甸区
